time_point,simulation,pair_distance_in_cell_diameter,heterogeneity_std,left_cell_fiber_density,left_cell_fiber_density_z_score,right_cell_fiber_density,right_cell_fiber_density_z_score
25,5D_7_heterogeneity_std_025,5.0,0.25,382.04823090217724,-0.21405814811941967,410.2995529404618,1.427477754572841
26,5D_7_heterogeneity_std_025,5.0,0.25,383.6919152518046,-0.11855228581144527,413.5949239193427,1.6189544496171482
27,5D_7_heterogeneity_std_025,5.0,0.25,385.79195302117546,0.0034698762226185636,416.0474578866915,1.7614583138440918
28,5D_7_heterogeneity_std_025,5.0,0.25,389.3528581248154,0.21037536424840916,418.43673641840974,1.9002867370248662
29,5D_7_heterogeneity_std_025,5.0,0.25,393.1401484881994,0.43043491038187326,420.83136541023896,2.03942604733355
30,5D_7_heterogeneity_std_025,5.0,0.25,395.6396228554444,0.5756662346410202,423.9514548222861,2.2207180513871903
31,5D_7_heterogeneity_std_025,5.0,0.25,399.6989417834967,0.811531931539953,428.0525384161576,2.45901047360231
32,5D_7_heterogeneity_std_025,5.0,0.25,406.5108670096908,1.2073371193502602,433.17315912225604,2.7565428411757327
33,5D_7_heterogeneity_std_025,5.0,0.25,409.6500763739799,1.3897400833802307,436.72455048157605,2.9628955355004347
34,5D_7_heterogeneity_std_025,5.0,0.25,412.9718400442884,1.5827503190669316,440.17135060571206,3.1631709826283942
35,5D_7_heterogeneity_std_025,5.0,0.25,416.88890296807045,1.8103502669128908,443.40916520733913,3.3513033789682716
36,5D_7_heterogeneity_std_025,5.0,0.25,419.93947207082135,1.987602811024748,448.182266154778,3.628643199093416
37,5D_7_heterogeneity_std_025,5.0,0.25,422.6712453553084,2.1463318049608238,453.03329386027127,3.9105109337336166
38,5D_7_heterogeneity_std_025,5.0,0.25,426.64529649766115,2.3772430387950116,458.56274945049785,4.23179854857157
39,5D_7_heterogeneity_std_025,5.0,0.25,429.93453402699555,2.568363351308821,463.9940604153137,4.547383494838839
40,5D_7_heterogeneity_std_025,5.0,0.25,434.0159615673046,2.805513663516337,469.38349999714495,4.860535515016085
41,5D_7_heterogeneity_std_025,5.0,0.25,437.1681942034251,2.9886733414534583,474.6278084354217,5.165254726901362
42,5D_7_heterogeneity_std_025,5.0,0.25,440.933324892245,3.2074453053159186,481.77973632906406,5.580815683481399
43,5D_7_heterogeneity_std_025,5.0,0.25,443.82615669753216,3.3755325637597444,484.5643466664961,5.742614760979728
44,5D_7_heterogeneity_std_025,5.0,0.25,447.6951289498151,3.6003382153337142,488.5351176744332,5.973335403435514
45,5D_7_heterogeneity_std_025,5.0,0.25,451.8464519186931,3.8415497836932255,492.70312635855754,6.215516491048031
46,5D_7_heterogeneity_std_025,5.0,0.25,454.98202026050853,4.023741187035701,495.7520143579242,6.392671355074064
47,5D_7_heterogeneity_std_025,5.0,0.25,458.8534275486097,4.24868832574838,498.47466552347527,6.550870310602673
48,5D_7_heterogeneity_std_025,5.0,0.25,461.7311629230192,4.415898409904413,499.9974894078658,6.639353606227453
49,5D_7_heterogeneity_std_025,5.0,0.25,464.3486970293925,4.5679895653664655,501.00263487680456,6.697757328802114
50,5D_7_heterogeneity_std_025,5.0,0.25,466.86798503955504,4.714372156322732,505.37706106695157,6.951932253256008
0,5D_17_heterogeneity_std_025,5.0,0.25,408.3174576257973,2.246675555639682,391.1059908870464,0.983712845968665
1,5D_17_heterogeneity_std_025,5.0,0.25,408.2355715870336,2.2406668281459097,391.42274089909756,1.0069556909615196
2,5D_17_heterogeneity_std_025,5.0,0.25,408.12556679286484,2.232594770428287,391.76802459314365,1.0322923131365402
3,5D_17_heterogeneity_std_025,5.0,0.25,407.97852109403954,2.221804682805147,391.9486426127936,1.0455459089500179
4,5D_17_heterogeneity_std_025,5.0,0.25,407.73695092169635,2.2040784701546388,392.3858115969349,1.077624995129938
5,5D_17_heterogeneity_std_025,5.0,0.25,407.1452319348499,2.160658636950719,392.99512292309055,1.1223357391470177
6,5D_17_heterogeneity_std_025,5.0,0.25,406.6798228336198,2.1265073151303833,393.442866792518,1.1551908013653636
7,5D_17_heterogeneity_std_025,5.0,0.25,406.3355072059074,2.101241728835015,393.8597796343785,1.1857835091482134
8,5D_17_heterogeneity_std_025,5.0,0.25,406.0100507963678,2.077360015840359,394.57500441896985,1.2382660921658235
9,5D_17_heterogeneity_std_025,5.0,0.25,405.90852302390834,2.06990999472603,394.9939890652898,1.2690108271880505
10,5D_17_heterogeneity_std_025,5.0,0.25,405.8211223561716,2.063496608474449,395.88593267015204,1.3344608861033855
11,5D_17_heterogeneity_std_025,5.0,0.25,405.9826232685497,2.0753474073056792,396.8160940348969,1.402715331554249
12,5D_17_heterogeneity_std_025,5.0,0.25,406.1853737402661,2.0902250635236412,397.3906961039193,1.444879139967001
13,5D_17_heterogeneity_std_025,5.0,0.25,406.896883285854,2.1424350254805358,398.4283150773852,1.5210187328457456
14,5D_17_heterogeneity_std_025,5.0,0.25,407.9121387675673,2.2169336044602144,399.43024545724404,1.594539527247261
15,5D_17_heterogeneity_std_025,5.0,0.25,409.44271963273445,2.3292463193603288,400.99407137779895,1.7092917358798372
16,5D_17_heterogeneity_std_025,5.0,0.25,410.7904467809598,2.428141384891707,402.9523314592591,1.8529871859110163
17,5D_17_heterogeneity_std_025,5.0,0.25,412.3078241473737,2.539485238345223,404.5214234476342,1.9681258140965863
18,5D_17_heterogeneity_std_025,5.0,0.25,414.5482223286623,2.70388374085121,406.78217110480585,2.134017543739559
19,5D_17_heterogeneity_std_025,5.0,0.25,416.23230551927776,2.8274603251142127,409.2175168317919,2.312721130425469
20,5D_17_heterogeneity_std_025,5.0,0.25,418.2242491496923,2.9736274451607665,411.0721724695482,2.448814174982422
21,5D_17_heterogeneity_std_025,5.0,0.25,420.53685812255674,3.1433247137963587,413.36741920028703,2.6172374171394015
22,5D_17_heterogeneity_std_025,5.0,0.25,422.66156474081606,3.2992338683491846,415.0658102055369,2.7418638966039226
23,5D_17_heterogeneity_std_025,5.0,0.25,424.2664275653865,3.416997329902773,417.47388928684666,2.9185666801491332
24,5D_17_heterogeneity_std_025,5.0,0.25,426.949772552067,3.613898890170731,420.18706314300056,3.1176570573487568
25,5D_17_heterogeneity_std_025,5.0,0.25,428.05144284030246,3.6947385137491984,421.97650722518466,3.2489649337281534
26,5D_17_heterogeneity_std_025,5.0,0.25,430.33745237587516,3.862483938424737,423.78393182793826,3.3815922053296097
27,5D_17_heterogeneity_std_025,5.0,0.25,432.7311947322807,4.038134705357551,425.9400031419877,3.5398028744357473
28,5D_17_heterogeneity_std_025,5.0,0.25,434.3458502778669,4.156616748404328,427.8881717799355,3.6827578229724107
29,5D_17_heterogeneity_std_025,5.0,0.25,436.32704931886997,4.301995439668875,430.29759923747935,3.859559549212518
30,5D_17_heterogeneity_std_025,5.0,0.25,441.12320493995344,4.653933237367984,432.8550487618363,4.047223008123699
31,5D_17_heterogeneity_std_025,5.0,0.25,444.4331258823043,4.896812405401729,434.7685211714554,4.187631977098567
32,5D_17_heterogeneity_std_025,5.0,0.25,446.2593744550291,5.0308209638210055,436.8049637133897,4.337064389216011
33,5D_17_heterogeneity_std_025,5.0,0.25,449.06191801324377,5.236469213326947,439.6738995740427,4.547584449094742
34,5D_17_heterogeneity_std_025,5.0,0.25,452.30598334110476,5.47451595269057,442.10895442420326,4.726266691487962
35,5D_17_heterogeneity_std_025,5.0,0.25,455.5243870039811,5.710679661024029,445.4020069916528,4.9679080725976466
36,5D_17_heterogeneity_std_025,5.0,0.25,459.08441200651305,5.971911251099463,448.74360690075383,5.213111816118982
37,5D_17_heterogeneity_std_025,5.0,0.25,461.9743554396967,6.1839728286843645,451.36698776643175,5.405613260470385
38,5D_17_heterogeneity_std_025,5.0,0.25,464.34888035020583,6.358213435872476,456.2432916444608,5.763432268719636
39,5D_17_heterogeneity_std_025,5.0,0.25,467.14407398472906,6.563322354263753,459.1699475428466,5.97818777560378
40,5D_17_heterogeneity_std_025,5.0,0.25,471.64878329495724,6.893874070923488,463.7529845182517,6.3144871093466834
41,5D_17_heterogeneity_std_025,5.0,0.25,473.3409310546995,7.0180424263720225,466.51197640899255,6.516939574739723
42,5D_17_heterogeneity_std_025,5.0,0.25,476.1929112371542,7.227318293085425,469.8573663438381,6.7624214271088805
43,5D_17_heterogeneity_std_025,5.0,0.25,480.68765684168716,7.557138881542421,476.19433823002424,7.2274230046018335
44,5D_17_heterogeneity_std_025,5.0,0.25,483.68336802048594,7.776961605845698,479.43955273408534,7.465554069532221
45,5D_17_heterogeneity_std_025,5.0,0.25,487.4094518285405,8.0503784490533,483.9481892866253,7.79639396387413
46,5D_17_heterogeneity_std_025,5.0,0.25,490.3722402628026,8.267785330518718,488.1012448594343,8.101141630023927
47,5D_17_heterogeneity_std_025,5.0,0.25,494.1822136944513,8.547357922561437,492.63335372084697,8.433703902316891
48,5D_17_heterogeneity_std_025,5.0,0.25,498.7713664936306,8.884106030222505,500.088866255954,8.980783036027509
49,5D_17_heterogeneity_std_025,5.0,0.25,502.5378476867868,9.160487199000146,504.38535161304446,9.296055457083627
50,5D_17_heterogeneity_std_025,5.0,0.25,504.6624424996756,9.316388149370502,508.67521380812525,9.610841876175746
0,5D_11_heterogeneity_std_025,5.0,0.25,370.5312280200236,-0.8619885725331224,380.8772599212249,-0.2215454192758169
1,5D_11_heterogeneity_std_025,5.0,0.25,370.00190782594177,-0.8947547090981157,380.9282715938266,-0.2183876795002252
2,5D_11_heterogeneity_std_025,5.0,0.25,369.31057492492374,-0.9375498045807711,381.11419131002214,-0.20687882176326508
3,5D_11_heterogeneity_std_025,5.0,0.25,368.19677050311395,-1.0064968581784857,381.32492421241125,-0.19383397077208694
4,5D_11_heterogeneity_std_025,5.0,0.25,365.0823480272338,-1.1992867673992857,381.5110492123962,-0.18231240549675365
5,5D_11_heterogeneity_std_025,5.0,0.25,364.90640933733056,-1.2101777766690833,381.6999230874288,-0.1706206785381552
6,5D_11_heterogeneity_std_025,5.0,0.25,364.89676520258354,-1.2107747707753072,382.1762630420329,-0.14113414056279194
7,5D_11_heterogeneity_std_025,5.0,0.25,365.02096593846073,-1.2030864597705022,382.73916149296485,-0.10628943272493259
8,5D_11_heterogeneity_std_025,5.0,0.25,365.29001389840414,-1.1864317726895939,383.5182804210487,-0.058060180405834924
9,5D_11_heterogeneity_std_025,5.0,0.25,365.6731159969488,-1.162716872295468,383.92277570252963,-0.03302099281940662
10,5D_11_heterogeneity_std_025,5.0,0.25,366.14761219639513,-1.133344467001925,384.6818056753307,0.013964706996680825
11,5D_11_heterogeneity_std_025,5.0,0.25,367.08180789293584,-1.0755156062980962,385.679314459342,0.07571279332916948
12,5D_11_heterogeneity_std_025,5.0,0.25,368.31458779112273,-0.9992036972679915,386.818749058776,0.1462464138283747
13,5D_11_heterogeneity_std_025,5.0,0.25,370.30980533242877,-0.8756951457971658,388.18044297441753,0.2305383968255938
14,5D_11_heterogeneity_std_025,5.0,0.25,372.2865521729152,-0.7533299731587983,389.3181728233561,0.30096648935105613
15,5D_11_heterogeneity_std_025,5.0,0.25,375.1595665022841,-0.5754837830421019,390.2888325778323,0.36105255904744876
16,5D_11_heterogeneity_std_025,5.0,0.25,378.09105491545785,-0.39401791274527415,391.4283546434538,0.4315915939046859
17,5D_11_heterogeneity_std_025,5.0,0.25,383.2413584556624,-0.07520228652070352,393.08520672522667,0.5341545457556588
18,5D_11_heterogeneity_std_025,5.0,0.25,385.88269791408334,0.08830269661951161,394.92471737191556,0.648024482584196
19,5D_11_heterogeneity_std_025,5.0,0.25,388.94512353125043,0.2778738807801475,396.46949081526503,0.7436495091233087
20,5D_11_heterogeneity_std_025,5.0,0.25,390.8448825052382,0.3954733275388929,397.3626437347103,0.7989377275951716
21,5D_11_heterogeneity_std_025,5.0,0.25,392.6779081898617,0.5089418303110113,398.39645183724514,0.8629328251720022
22,5D_11_heterogeneity_std_025,5.0,0.25,395.7687533794931,0.7002722513246823,400.8284037898696,1.0134762404622852
23,5D_11_heterogeneity_std_025,5.0,0.25,398.72722935396826,0.8834087136923321,403.5612601361349,1.1826463292958758
24,5D_11_heterogeneity_std_025,5.0,0.25,400.58095883418457,0.9981588289957574,406.12791845482184,1.341528378244817
25,5D_11_heterogeneity_std_025,5.0,0.25,401.839622050014,1.0760729748762832,408.49803272780116,1.4882438990418074
26,5D_11_heterogeneity_std_025,5.0,0.25,403.15738542907576,1.1576455566924413,410.9988423010363,1.643049759305277
27,5D_11_heterogeneity_std_025,5.0,0.25,406.5537170806682,1.367886291809535,414.6589016268023,1.869615843586363
28,5D_11_heterogeneity_std_025,5.0,0.25,408.6576072380752,1.4981219279823053,416.79039525150597,2.0015601978266178
29,5D_11_heterogeneity_std_025,5.0,0.25,410.50932866260234,1.612747740023402,419.0733301464707,2.1428791147577155
30,5D_11_heterogeneity_std_025,5.0,0.25,412.9598750985756,1.7644421965691945,422.66967902062805,2.365501375656723
31,5D_11_heterogeneity_std_025,5.0,0.25,416.0743161118632,1.957233253298122,427.2266149286916,2.6475861816984296
32,5D_11_heterogeneity_std_025,5.0,0.25,418.4568932708994,2.104720255385831,429.7773889151444,2.805484953974673
33,5D_11_heterogeneity_std_025,5.0,0.25,420.3084721135673,2.2193372412821386,432.4130340061267,2.9686374426829123
34,5D_11_heterogeneity_std_025,5.0,0.25,422.4559341524907,2.352270077063246,437.8590302252476,3.3057571253311147
35,5D_11_heterogeneity_std_025,5.0,0.25,426.3772736141909,2.595010002266065,440.9303800576841,3.4958807389276996
36,5D_11_heterogeneity_std_025,5.0,0.25,428.70872768330463,2.7393323675899515,443.5035301901036,3.655164646067003
37,5D_11_heterogeneity_std_025,5.0,0.25,430.8878834824362,2.8742271199705947,445.4981500378194,3.778636198930897
38,5D_11_heterogeneity_std_025,5.0,0.25,435.1056999844308,3.1353196553690674,449.4546584121919,4.023553160657823
39,5D_11_heterogeneity_std_025,5.0,0.25,437.9778591575358,3.3131129093475975,452.79417794306767,4.230277094929675
40,5D_11_heterogeneity_std_025,5.0,0.25,441.5773383388285,3.5359289434527543,454.9281696670145,4.362376087254532
41,5D_11_heterogeneity_std_025,5.0,0.25,446.7428968864747,3.8556888896989694,457.29413715066994,4.508834912261691
42,5D_11_heterogeneity_std_025,5.0,0.25,450.0112938294268,4.058010172315326,460.7400341121918,4.722143853980745
43,5D_11_heterogeneity_std_025,5.0,0.25,453.05687165681155,4.246538439566692,463.73419130547046,4.907489065799471
44,5D_11_heterogeneity_std_025,5.0,0.25,456.65924695996557,4.469533750271303,466.4348796756291,5.0746678829795036
45,5D_11_heterogeneity_std_025,5.0,0.25,460.50106555636467,4.707351151146967,469.95384540836363,5.292499949572614
46,5D_11_heterogeneity_std_025,5.0,0.25,466.80387095026265,5.0975092909422335,473.574763112016,5.516643077484588
47,5D_11_heterogeneity_std_025,5.0,0.25,471.3789654147371,5.380718153360088,476.270594528253,5.683521238054001
48,5D_11_heterogeneity_std_025,5.0,0.25,475.1448657910701,5.613836041928705,478.6103852656476,5.828359662304871
49,5D_11_heterogeneity_std_025,5.0,0.25,479.21450626436916,5.865756140593834,482.28244080993477,6.055668340083661
50,5D_11_heterogeneity_std_025,5.0,0.25,483.39722943658023,6.124676318222729,485.6152392641742,6.261976224264488
0,5D_14_heterogeneity_std_025,5.0,0.25,363.14096749880684,-0.8263851649460662,393.9318748530642,0.6468285253821695
1,5D_14_heterogeneity_std_025,5.0,0.25,361.67703050933295,-0.8964283107961557,393.30869110642163,0.6170118390279458
2,5D_14_heterogeneity_std_025,5.0,0.25,361.65968795683045,-0.8972580780218488,392.8287789747464,0.5940500888461732
3,5D_14_heterogeneity_std_025,5.0,0.25,361.9487082577627,-0.8834296883866443,392.3153492355267,0.5694846639907883
4,5D_14_heterogeneity_std_025,5.0,0.25,362.3658390507133,-0.8634717576974938,391.7426552511786,0.542083697581995
5,5D_14_heterogeneity_std_025,5.0,0.25,362.9063178905963,-0.8376121486548822,391.10296179500966,0.5114770919890251
6,5D_14_heterogeneity_std_025,5.0,0.25,363.86246133934674,-0.7918647595828282,390.5579531471239,0.4854007509388945
7,5D_14_heterogeneity_std_025,5.0,0.25,364.7362538844979,-0.7500575102798792,390.2619983896487,0.47124057711179956
8,5D_14_heterogeneity_std_025,5.0,0.25,365.90398824023003,-0.6941863980798243,389.9179173540113,0.45477776598216235
9,5D_14_heterogeneity_std_025,5.0,0.25,366.84266414283456,-0.6492747566465945,389.62572621068017,0.44079766505186047
10,5D_14_heterogeneity_std_025,5.0,0.25,368.2585437571283,-0.5815309513850144,389.43020379828374,0.43144275090807205
11,5D_14_heterogeneity_std_025,5.0,0.25,369.14621070673047,-0.5390598709598694,389.417805740416,0.43084955667790154
12,5D_14_heterogeneity_std_025,5.0,0.25,370.12508478389617,-0.4922249181929275,389.39137561373286,0.42958498775764514
13,5D_14_heterogeneity_std_025,5.0,0.25,372.0587747654027,-0.3997060936961213,389.38710702207226,0.42938075383883034
14,5D_14_heterogeneity_std_025,5.0,0.25,373.39604722629616,-0.3357233057119667,389.5621682475242,0.43775668739006357
15,5D_14_heterogeneity_std_025,5.0,0.25,375.22041675375885,-0.2484349990325574,389.7564681885132,0.4470531114870112
16,5D_14_heterogeneity_std_025,5.0,0.25,376.6931506052796,-0.17797096082453168,389.98829152235663,0.4581448700125495
17,5D_14_heterogeneity_std_025,5.0,0.25,378.1075691929785,-0.11029705945882146,390.23061520781675,0.46973902561190645
18,5D_14_heterogeneity_std_025,5.0,0.25,380.5596247332602,0.007023347823322317,390.65659410683605,0.4901203004670435
19,5D_14_heterogeneity_std_025,5.0,0.25,383.457738191238,0.14568572543029612,391.0061944188206,0.5068471854475033
20,5D_14_heterogeneity_std_025,5.0,0.25,385.808109853047,0.2581409924900949,391.6894126846284,0.5395362676849966
21,5D_14_heterogeneity_std_025,5.0,0.25,387.34038203617814,0.3314536861215756,392.5306986515952,0.579788215760347
22,5D_14_heterogeneity_std_025,5.0,0.25,389.70877251416016,0.4447710767415604,392.95119186460505,0.5999070239191655
23,5D_14_heterogeneity_std_025,5.0,0.25,392.2125015231566,0.5645638392765537,394.1235764346644,0.6560006290562101
24,5D_14_heterogeneity_std_025,5.0,0.25,393.7558910658566,0.6384084511827582,395.2482439223084,0.7098111751632608
25,5D_14_heterogeneity_std_025,5.0,0.25,397.49354347925225,0.817239189807988,396.5124262228888,0.7702969104765517
26,5D_14_heterogeneity_std_025,5.0,0.25,399.95876845199524,0.9351896983071105,397.94463768941336,0.8388221252632907
27,5D_14_heterogeneity_std_025,5.0,0.25,402.85911326147675,1.073958836573827,399.41899839735044,0.9093640016174026
28,5D_14_heterogeneity_std_025,5.0,0.25,405.6656261680405,1.2082385181844735,401.10199236096804,0.9898880900898528
29,5D_14_heterogeneity_std_025,5.0,0.25,407.40444419378883,1.291433550115476,402.5489339763648,1.0591180797222777
30,5D_14_heterogeneity_std_025,5.0,0.25,409.87179752087894,1.4094858912993573,404.6796770428892,1.1610650545242927
31,5D_14_heterogeneity_std_025,5.0,0.25,412.3752707356897,1.529266415172724,406.7369501541388,1.2594968050851627
32,5D_14_heterogeneity_std_025,5.0,0.25,414.78443425625835,1.6445346221114316,408.10471417971985,1.3249384844888012
33,5D_14_heterogeneity_std_025,5.0,0.25,418.1464331255975,1.8053919396368179,410.6700011186291,1.4476765316187694
34,5D_14_heterogeneity_std_025,5.0,0.25,422.5216685743799,2.014728309214908,412.18474339589085,1.5201504939644237
35,5D_14_heterogeneity_std_025,5.0,0.25,426.04998561481074,2.1835432424020733,413.1592916054268,1.5667784724015297
36,5D_14_heterogeneity_std_025,5.0,0.25,428.81691969471535,2.315929245836546,414.4149903785563,1.6268583070819116
37,5D_14_heterogeneity_std_025,5.0,0.25,431.4732112242594,2.443021474779456,415.781595530722,1.6922445393315826
38,5D_14_heterogeneity_std_025,5.0,0.25,435.42322499890594,2.6320127994858975,417.6416771280317,1.7812415163532875
39,5D_14_heterogeneity_std_025,5.0,0.25,438.23225707214186,2.7664130124854696,418.76237194929956,1.8348619873051937
40,5D_14_heterogeneity_std_025,5.0,0.25,442.0390106128788,2.948549945554568,420.50415201289957,1.9181987401236038
41,5D_14_heterogeneity_std_025,5.0,0.25,445.60843292999965,3.1193315910463646,422.8687248471352,2.031333472760591
42,5D_14_heterogeneity_std_025,5.0,0.25,447.8802544481928,3.228028568503952,425.0279197155511,2.1346417450254864
43,5D_14_heterogeneity_std_025,5.0,0.25,451.65319864383184,3.408547868500852,427.17237168093686,2.237244632212596
44,5D_14_heterogeneity_std_025,5.0,0.25,454.40953935837223,3.540427024550099,429.1006388814491,2.3295039997499645
45,5D_14_heterogeneity_std_025,5.0,0.25,458.4540322803106,3.7339387737974445,431.78669970882777,2.458020562721648
46,5D_14_heterogeneity_std_025,5.0,0.25,462.02053261761574,3.904580615008132,434.743678254558,2.5994993839027436
47,5D_14_heterogeneity_std_025,5.0,0.25,465.9290211252115,4.091585132661116,437.45897088181545,2.7294145639167517
48,5D_14_heterogeneity_std_025,5.0,0.25,469.43132756741977,4.25915556957689,440.3305063998941,2.866805300371042
49,5D_14_heterogeneity_std_025,5.0,0.25,472.01330064872406,4.382691977506438,441.86771235942825,2.9403540541763356
50,5D_14_heterogeneity_std_025,5.0,0.25,474.8838010572645,4.52003318838082,443.5982372810914,3.0231522964209185
0,5D_15_heterogeneity_std_025,5.0,0.25,391.79456056537185,0.6028151450626481,329.07691122464786,-3.634115135687786
1,5D_15_heterogeneity_std_025,5.0,0.25,392.7272275645418,0.6658220512872716,329.39106032943374,-3.6128925951632374
2,5D_15_heterogeneity_std_025,5.0,0.25,392.9742710302336,0.682511228121126,329.7056161719945,-3.591642577212273
3,5D_15_heterogeneity_std_025,5.0,0.25,392.8474981191273,0.6739470043102642,330.0226074809173,-3.570228029798142
4,5D_15_heterogeneity_std_025,5.0,0.25,392.886302406883,0.676568452396142,330.4365978741852,-3.542260648182045
5,5D_15_heterogeneity_std_025,5.0,0.25,393.0251935837856,0.685951333281088,330.9938137889382,-3.5046175763043492
6,5D_15_heterogeneity_std_025,5.0,0.25,393.2524527546348,0.7013039696230249,331.8642452332978,-3.4458150321610073
7,5D_15_heterogeneity_std_025,5.0,0.25,393.94301878838075,0.7479555927305901,332.741326389907,-3.386563262520782
8,5D_15_heterogeneity_std_025,5.0,0.25,394.6350890426349,0.7947088344014639,333.5564677683651,-3.3314958735834344
9,5D_15_heterogeneity_std_025,5.0,0.25,395.05396953079565,0.8230065694562674,334.25186835653864,-3.2845176491082553
10,5D_15_heterogeneity_std_025,5.0,0.25,395.6065273755658,0.8603349624841081,335.318443238822,-3.2124645115475032
11,5D_15_heterogeneity_std_025,5.0,0.25,396.46281277950624,0.9181818619622759,336.8204423469569,-3.1109960163182873
12,5D_15_heterogeneity_std_025,5.0,0.25,397.340227689747,0.9774561785391747,338.62558726915904,-2.9890483147953772
13,5D_15_heterogeneity_std_025,5.0,0.25,398.2168741784613,1.036678583916147,340.21606483311547,-2.8816026017876744
14,5D_15_heterogeneity_std_025,5.0,0.25,399.4163524481324,1.117710093471969,341.5577249853175,-2.790965905656749
15,5D_15_heterogeneity_std_025,5.0,0.25,401.20179733554727,1.2383269467440379,343.5854867116939,-2.653979185794911
16,5D_15_heterogeneity_std_025,5.0,0.25,402.5721319097048,1.3309007615001556,345.1467359550165,-2.5485080103862843
17,5D_15_heterogeneity_std_025,5.0,0.25,404.6729886995774,1.472825464388399,347.5796981577449,-2.3841477172786822
18,5D_15_heterogeneity_std_025,5.0,0.25,406.64305399278265,1.605914465388584,350.27641609617785,-2.201969239416462
19,5D_15_heterogeneity_std_025,5.0,0.25,407.9191355999665,1.6921209616303898,353.46372437601076,-1.986648622223912
20,5D_15_heterogeneity_std_025,5.0,0.25,409.32488472234616,1.7870872284844188,356.12094380302784,-1.8071384911639357
21,5D_15_heterogeneity_std_025,5.0,0.25,410.65620238241394,1.877025231048816,358.0229561354318,-1.6786468507686956
22,5D_15_heterogeneity_std_025,5.0,0.25,411.99184159364586,1.9672551787224388,361.3815137943703,-1.4517573739725222
23,5D_15_heterogeneity_std_025,5.0,0.25,412.74075907457103,2.017848770575296,363.2786652146976,-1.3235941155524695
24,5D_15_heterogeneity_std_025,5.0,0.25,415.0950758331678,2.176896121198813,366.4819885628166,-1.1071915903406793
25,5D_15_heterogeneity_std_025,5.0,0.25,417.04039786714645,2.308313575746544,368.20590246701937,-0.990731501372058
26,5D_15_heterogeneity_std_025,5.0,0.25,418.55991803359484,2.4109657170992924,370.16630171196556,-0.858295496346604
27,5D_15_heterogeneity_std_025,5.0,0.25,420.5942934763065,2.5483992307313685,372.2508714500358,-0.71747107549525
28,5D_15_heterogeneity_std_025,5.0,0.25,422.4037641570018,2.670639161592262,374.18648961925675,-0.5867091716396179
29,5D_15_heterogeneity_std_025,5.0,0.25,424.6556889617749,2.8227693593214824,378.84472921543903,-0.2720188634484921
30,5D_15_heterogeneity_std_025,5.0,0.25,427.8608824335732,3.039298221915633,383.09223935801447,0.01492435795803763
31,5D_15_heterogeneity_std_025,5.0,0.25,430.81539024010624,3.238891856591051,385.64096060594494,0.18710482623232896
32,5D_15_heterogeneity_std_025,5.0,0.25,432.871988527046,3.377826648453805,388.1151716027182,0.35425170758694335
33,5D_15_heterogeneity_std_025,5.0,0.25,436.39151289592536,3.6155903326654393,393.28032692316896,0.7031870266245945
34,5D_15_heterogeneity_std_025,5.0,0.25,441.0487722345513,3.9302144189402917,397.85964617724665,1.0125458214260272
35,5D_15_heterogeneity_std_025,5.0,0.25,443.1877461673,4.074714149409533,401.7233010130066,1.2735574559512046
36,5D_15_heterogeneity_std_025,5.0,0.25,445.87036013482214,4.255939824638695,404.9539697131087,1.4918073136295766
37,5D_15_heterogeneity_std_025,5.0,0.25,448.2942716827452,4.419688695063712,408.93505980644636,1.7607523609036217
38,5D_15_heterogeneity_std_025,5.0,0.25,454.2078814159288,4.819186323090994,413.1041768238632,2.0423996853931192
39,5D_15_heterogeneity_std_025,5.0,0.25,459.8317641149985,5.199111258951193,417.4341596444436,2.3349144004772153
40,5D_15_heterogeneity_std_025,5.0,0.25,464.1765188616013,5.492623900796374,422.2212281049105,2.658307823690348
41,5D_15_heterogeneity_std_025,5.0,0.25,467.69022721174065,5.7299946802009565,427.1501617022842,2.9912850355285587
42,5D_15_heterogeneity_std_025,5.0,0.25,472.52151394060905,6.056375296370491,431.23861889347927,3.2674833346838543
43,5D_15_heterogeneity_std_025,5.0,0.25,477.17884232851253,6.371004047312754,434.84810482833365,3.511324429113985
44,5D_15_heterogeneity_std_025,5.0,0.25,482.8900597181411,6.756828933169142,438.0029470249962,3.7244517796211967
45,5D_15_heterogeneity_std_025,5.0,0.25,486.8720449611525,7.025834452842872,441.7264725827369,3.9759968925611315
46,5D_15_heterogeneity_std_025,5.0,0.25,492.5811451933225,7.411516312794439,445.34218287968906,4.2202584776908925
47,5D_15_heterogeneity_std_025,5.0,0.25,497.4871872044628,7.742947069114844,448.9906125211348,4.466730438734105
48,5D_15_heterogeneity_std_025,5.0,0.25,502.5410202656958,8.084361942855844,453.56851085994805,4.7759932427104115
49,5D_15_heterogeneity_std_025,5.0,0.25,506.7824184149371,8.370892264705308,456.4322671229135,4.969456099733794
50,5D_15_heterogeneity_std_025,5.0,0.25,511.12243825970074,8.664085037276214,458.7634305471886,5.126939312282635
0,5D_19_heterogeneity_std_025,5.0,0.25,370.13124228220045,-1.0276995383048075,389.50875374559286,0.024505043296022627
1,5D_19_heterogeneity_std_025,5.0,0.25,371.09216876807153,-0.9755209470070925,390.30938734282154,0.06797968351383774
2,5D_19_heterogeneity_std_025,5.0,0.25,372.3907358936535,-0.9050083694950165,390.8152688257878,0.09544919708526527
3,5D_19_heterogeneity_std_025,5.0,0.25,373.3725480134647,-0.8516956821208812,391.5208900039287,0.1337646349533849
